order_item_id,order_id,product,category,quantity,unit_price,line_total
5638,502989,Iced Tea,Beverage,1,3.44,3.44
5639,502990,Avocado Toast,Food,1,7.4,7.4
5640,502990,Fruit Cup,Snack,2,3.47,6.94
5641,502990,Caesar Salad,Food,1,8.01,8.01
5642,502990,Granola Bar,Snack,1,2.72,2.72
5643,502991,Cappuccino,Beverage,2,4.16,8.32
5644,502992,Cappuccino,Beverage,1,4.23,4.23
5645,502992,Cold Brew,Beverage,2,4.68,9.36
5646,502993,Caesar Salad,Food,1,8.06,8.06
5647,502994,Chocolate Chip Cookie,Bakery,1,2.46,2.46
5648,502994,Caesar Salad,Food,1,8.11,8.11
5649,502994,Iced Tea,Beverage,2,3.41,6.82
5650,502995,Latte,Beverage,1,4.45,4.45
5651,502995,Iced Tea,Beverage,1,3.48,3.48
5652,502995,Caesar Salad,Food,1,8.02,8.02
5653,502995,Espresso,Beverage,1,2.96,2.96
5654,502996,Croissant,Bakery,1,3.21,3.21
5655,502996,Bagel with Cream Cheese,Bakery,1,4.0,4.0
5656,502996,Latte,Beverage,1,4.43,4.43
5657,502997,Turkey Sandwich,Food,2,8.31,16.62
5658,502997,Latte,Beverage,1,4.38,4.38
5659,502997,Granola Bar,Snack,2,2.75,5.5
5660,502998,Fruit Cup,Snack,1,3.47,3.47
5661,502998,Latte,Beverage,1,4.47,4.47
5662,502998,Turkey Sandwich,Food,1,8.25,8.25
5663,502999,Cold Brew,Beverage,1,4.68,4.68
5664,503000,Granola Bar,Snack,1,2.68,2.68
5665,503000,Blueberry Muffin,Bakery,2,3.64,7.28
5666,503000,Cappuccino,Beverage,1,4.18,4.18
5667,503001,Bagel with Cream Cheese,Bakery,2,3.9,7.8
5668,503001,Cappuccino,Beverage,2,4.16,8.32
5669,503001,Blueberry Muffin,Bakery,1,3.64,3.64
5670,503002,Caesar Salad,Food,1,8.16,8.16
5671,503002,Espresso,Beverage,1,3.0,3.0
5672,503003,Espresso,Beverage,1,2.94,2.94
5673,503003,Latte,Beverage,1,4.39,4.39
5674,503003,Cappuccino,Beverage,1,4.13,4.13
5675,503003,Caesar Salad,Food,1,8.06,8.06
5676,503004,Avocado Toast,Food,1,7.5,7.5
5677,503005,Cold Brew,Beverage,1,4.7,4.7
5678,503005,Espresso,Beverage,1,2.92,2.92
5679,503006,Turkey Sandwich,Food,1,8.31,8.31
5680,503006,Cold Brew,Beverage,1,4.75,4.75
5681,503006,Blueberry Muffin,Bakery,1,3.69,3.69
5682,503007,Chocolate Chip Cookie,Bakery,1,2.48,2.48
5683,503007,Veggie Wrap,Food,1,7.63,7.63
5684,503007,Croissant,Bakery,1,3.23,3.23
5685,503008,Latte,Beverage,1,4.44,4.44
5686,503008,Fruit Cup,Snack,1,3.42,3.42
5687,503009,Espresso,Beverage,2,2.92,5.84
5688,503009,Caesar Salad,Food,1,8.2,8.2
5689,503010,Bagel with Cream Cheese,Bakery,1,3.91,3.91
5690,503010,Fruit Cup,Snack,1,3.42,3.42
5691,503010,Croissant,Bakery,1,3.19,3.19
5692,503010,Iced Tea,Beverage,1,3.5,3.5
5693,503011,Iced Tea,Beverage,1,3.43,3.43
5694,503012,Bagel with Cream Cheese,Bakery,1,3.99,3.99
5695,503012,Blueberry Muffin,Bakery,1,3.69,3.69
5696,503013,Latte,Beverage,1,4.48,4.48
5697,503013,Granola Bar,Snack,1,2.72,2.72
5698,503013,Blueberry Muffin,Bakery,2,3.67,7.34
5699,503013,Cappuccino,Beverage,1,4.23,4.23
5700,503014,Bagel with Cream Cheese,Bakery,1,3.97,3.97
5701,503014,Avocado Toast,Food,1,7.32,7.32
5702,503014,Caesar Salad,Food,1,8.12,8.12
5703,503015,Veggie Wrap,Food,2,7.64,15.28
5704,503016,Veggie Wrap,Food,1,7.67,7.67
5705,503017,Cold Brew,Beverage,1,4.64,4.64
5706,503018,Cappuccino,Beverage,1,4.22,4.22
5707,503019,Veggie Wrap,Food,1,7.64,7.64
5708,503019,Latte,Beverage,1,4.46,4.46
5709,503019,Espresso,Beverage,1,2.96,2.96
5710,503020,Croissant,Bakery,1,3.23,3.23
5711,503020,Avocado Toast,Food,1,7.48,7.48
5712,503021,Chocolate Chip Cookie,Bakery,1,2.48,2.48
5713,503022,Caesar Salad,Food,1,8.03,8.03
5714,503022,Turkey Sandwich,Food,1,8.42,8.42
5715,503023,Cappuccino,Beverage,2,4.14,8.28
5716,503023,Espresso,Beverage,1,2.94,2.94
5717,503024,Blueberry Muffin,Bakery,1,3.65,3.65
5718,503024,Avocado Toast,Food,1,7.42,7.42
5719,503025,Cappuccino,Beverage,1,4.21,4.21
5720,503025,Avocado Toast,Food,2,7.37,14.74
5721,503026,Iced Tea,Beverage,1,3.45,3.45
5722,503026,Cappuccino,Beverage,2,4.2,8.4
5723,503026,Croissant,Bakery,1,3.18,3.18
5724,503027,Chocolate Chip Cookie,Bakery,1,2.48,2.48
5725,503027,Avocado Toast,Food,2,7.5,15.0
5726,503028,Avocado Toast,Food,2,7.39,14.78
5727,503028,Iced Tea,Beverage,1,3.49,3.49
5728,503028,Caesar Salad,Food,2,8.15,16.3
5729,503029,Chocolate Chip Cookie,Bakery,1,2.45,2.45
5730,503029,Croissant,Bakery,1,3.23,3.23
5731,503029,Bagel with Cream Cheese,Bakery,1,3.94,3.94
5732,503030,Fruit Cup,Snack,1,3.42,3.42
5733,503031,Espresso,Beverage,1,3.0,3.0
5734,503031,Avocado Toast,Food,1,7.39,7.39
5735,503031,Iced Tea,Beverage,1,3.5,3.5
5736,503032,Espresso,Beverage,1,2.97,2.97
5737,503033,Croissant,Bakery,1,3.22,3.22
5738,503034,Bagel with Cream Cheese,Bakery,1,3.92,3.92
5739,503034,Cappuccino,Beverage,1,4.23,4.23
5740,503034,Fruit Cup,Snack,1,3.46,3.46
5741,503035,Bagel with Cream Cheese,Bakery,1,3.97,3.97
5742,503035,Cappuccino,Beverage,1,4.17,4.17
5743,503036,Croissant,Bakery,1,3.21,3.21
5744,503036,Cold Brew,Beverage,1,4.65,4.65
5745,503036,Caesar Salad,Food,1,8.02,8.02
5746,503037,Caesar Salad,Food,1,8.09,8.09
5747,503038,Veggie Wrap,Food,1,7.61,7.61
5748,503039,Cappuccino,Beverage,1,4.2,4.2
5749,503040,Espresso,Beverage,1,3.0,3.0
5750,503041,Fruit Cup,Snack,1,3.48,3.48
5751,503041,Blueberry Muffin,Bakery,1,3.71,3.71
5752,503041,Veggie Wrap,Food,2,7.52,15.04
5753,503042,Croissant,Bakery,1,3.23,3.23
5754,503043,Iced Tea,Beverage,1,3.41,3.41
5755,503043,Cold Brew,Beverage,1,4.69,4.69
5756,503044,Turkey Sandwich,Food,1,8.44,8.44
5757,503044,Croissant,Bakery,1,3.22,3.22
5758,503044,Caesar Salad,Food,2,8.07,16.14
5759,503045,Caesar Salad,Food,1,8.05,8.05
5760,503046,Caesar Salad,Food,1,8.17,8.17
5761,503047,Veggie Wrap,Food,1,7.58,7.58
5762,503048,Chocolate Chip Cookie,Bakery,1,2.45,2.45
5763,503048,Croissant,Bakery,1,3.17,3.17
5764,503049,Croissant,Bakery,1,3.22,3.22
5765,503049,Veggie Wrap,Food,1,7.58,7.58
5766,503050,Caesar Salad,Food,1,8.13,8.13
5767,503050,Croissant,Bakery,1,3.18,3.18
5768,503050,Chocolate Chip Cookie,Bakery,2,2.49,4.98
5769,503051,Granola Bar,Snack,1,2.71,2.71
5770,503051,Latte,Beverage,1,4.47,4.47
5771,503052,Espresso,Beverage,1,2.99,2.99
5772,503052,Turkey Sandwich,Food,2,8.4,16.8
5773,503053,Turkey Sandwich,Food,1,8.37,8.37
5774,503053,Avocado Toast,Food,2,7.44,14.88
5775,503053,Veggie Wrap,Food,1,7.75,7.75
5776,503054,Latte,Beverage,2,4.4,8.8
5777,503055,Croissant,Bakery,1,3.18,3.18
5778,503055,Bagel with Cream Cheese,Bakery,2,3.93,7.86
5779,503055,Avocado Toast,Food,1,7.31,7.31
5780,503056,Fruit Cup,Snack,1,3.45,3.45
5781,503057,Iced Tea,Beverage,1,3.46,3.46
5782,503058,Cappuccino,Beverage,1,4.19,4.19
5783,503058,Fruit Cup,Snack,1,3.43,3.43
5784,503058,Caesar Salad,Food,1,8.23,8.23
5785,503059,Croissant,Bakery,1,3.22,3.22
5786,503060,Croissant,Bakery,1,3.22,3.22
5787,503061,Latte,Beverage,1,4.37,4.37
5788,503061,Iced Tea,Beverage,2,3.5,7.0
5789,503061,Turkey Sandwich,Food,1,8.47,8.47
5790,503061,Croissant,Bakery,1,3.24,3.24
5791,503062,Avocado Toast,Food,1,7.46,7.46
5792,503062,Caesar Salad,Food,1,8.13,8.13
5793,503062,Cold Brew,Beverage,1,4.74,4.74
5794,503063,Blueberry Muffin,Bakery,1,3.75,3.75
5795,503064,Chocolate Chip Cookie,Bakery,1,2.49,2.49
5796,503065,Granola Bar,Snack,1,2.7,2.7
5797,503065,Avocado Toast,Food,2,7.3,14.6
5798,503065,Fruit Cup,Snack,2,3.41,6.82
5799,503066,Cappuccino,Beverage,1,4.18,4.18
5800,503066,Latte,Beverage,1,4.43,4.43
5801,503067,Cappuccino,Beverage,1,4.2,4.2
5802,503068,Iced Tea,Beverage,1,3.45,3.45
5803,503069,Chocolate Chip Cookie,Bakery,1,2.5,2.5
5804,503069,Avocado Toast,Food,1,7.48,7.48
5805,503069,Bagel with Cream Cheese,Bakery,1,3.89,3.89
5806,503070,Croissant,Bakery,1,3.22,3.22
5807,503070,Turkey Sandwich,Food,2,8.41,16.82
5808,503070,Espresso,Beverage,1,2.96,2.96
5809,503071,Latte,Beverage,2,4.38,8.76
5810,503072,Cappuccino,Beverage,1,4.13,4.13
5811,503072,Blueberry Muffin,Bakery,1,3.67,3.67
5812,503073,Turkey Sandwich,Food,1,8.37,8.37
5813,503074,Avocado Toast,Food,1,7.46,7.46
5814,503074,Fruit Cup,Snack,1,3.43,3.43
5815,503075,Caesar Salad,Food,1,8.11,8.11
5816,503076,Iced Tea,Beverage,1,3.42,3.42
5817,503077,Fruit Cup,Snack,1,3.46,3.46
5818,503077,Veggie Wrap,Food,1,7.63,7.63
5819,503078,Bagel with Cream Cheese,Bakery,1,3.93,3.93
5820,503078,Avocado Toast,Food,1,7.38,7.38
5821,503078,Cold Brew,Beverage,1,4.66,4.66
5822,503079,Cold Brew,Beverage,1,4.62,4.62
5823,503080,Veggie Wrap,Food,1,7.62,7.62
5824,503081,Latte,Beverage,1,4.4,4.4
5825,503081,Espresso,Beverage,1,2.98,2.98
5826,503082,Chocolate Chip Cookie,Bakery,2,2.48,4.96
5827,503083,Croissant,Bakery,1,3.17,3.17
5828,503083,Avocado Toast,Food,1,7.4,7.4
5829,503084,Chocolate Chip Cookie,Bakery,1,2.48,2.48
5830,503085,Croissant,Bakery,1,3.21,3.21
5831,503085,Caesar Salad,Food,1,8.09,8.09
5832,503085,Espresso,Beverage,1,2.95,2.95
5833,503086,Veggie Wrap,Food,1,7.52,7.52
5834,503087,Cappuccino,Beverage,2,4.15,8.3
5835,503088,Croissant,Bakery,1,3.24,3.24
5836,503089,Veggie Wrap,Food,1,7.75,7.75
5837,503090,Veggie Wrap,Food,1,7.56,7.56
5838,503091,Cappuccino,Beverage,1,4.17,4.17
5839,503092,Turkey Sandwich,Food,1,8.33,8.33
5840,503092,Blueberry Muffin,Bakery,1,3.68,3.68
5841,503093,Bagel with Cream Cheese,Bakery,1,4.0,4.0
5842,503094,Caesar Salad,Food,1,8.02,8.02
5843,503094,Turkey Sandwich,Food,1,8.49,8.49
5844,503094,Bagel with Cream Cheese,Bakery,1,3.94,3.94
5845,503095,Granola Bar,Snack,1,2.73,2.73
5846,503095,Chocolate Chip Cookie,Bakery,1,2.45,2.45
5847,503095,Espresso,Beverage,1,2.91,2.91
5848,503096,Espresso,Beverage,1,3.0,3.0
5849,503097,Bagel with Cream Cheese,Bakery,1,3.9,3.9
5850,503097,Cappuccino,Beverage,1,4.19,4.19
5851,503098,Chocolate Chip Cookie,Bakery,1,2.44,2.44
5852,503098,Espresso,Beverage,1,2.99,2.99
5853,503098,Fruit Cup,Snack,1,3.46,3.46
5854,503098,Granola Bar,Snack,1,2.67,2.67
5855,503099,Fruit Cup,Snack,2,3.42,6.84
5856,503100,Bagel with Cream Cheese,Bakery,1,3.95,3.95
5857,503100,Fruit Cup,Snack,1,3.42,3.42
5858,503101,Granola Bar,Snack,2,2.74,5.48
5859,503101,Caesar Salad,Food,1,8.01,8.01
5860,503102,Fruit Cup,Snack,1,3.45,3.45
5861,503102,Blueberry Muffin,Bakery,1,3.71,3.71
5862,503102,Latte,Beverage,1,4.38,4.38
5863,503102,Cappuccino,Beverage,1,4.14,4.14
5864,503103,Fruit Cup,Snack,1,3.4,3.4
5865,503103,Blueberry Muffin,Bakery,1,3.74,3.74
5866,503103,Caesar Salad,Food,1,8.02,8.02
5867,503103,Veggie Wrap,Food,1,7.6,7.6
5868,503104,Cold Brew,Beverage,1,4.73,4.73
5869,503104,Caesar Salad,Food,1,8.02,8.02
5870,503105,Veggie Wrap,Food,1,7.57,7.57
5871,503106,Granola Bar,Snack,1,2.73,2.73
5872,503107,Veggie Wrap,Food,1,7.67,7.67
5873,503108,Turkey Sandwich,Food,1,8.45,8.45
5874,503108,Veggie Wrap,Food,1,7.54,7.54
5875,503108,Espresso,Beverage,1,2.97,2.97
5876,503108,Croissant,Bakery,1,3.22,3.22
5877,503109,Chocolate Chip Cookie,Bakery,1,2.48,2.48
5878,503109,Blueberry Muffin,Bakery,1,3.73,3.73
5879,503110,Blueberry Muffin,Bakery,1,3.64,3.64
5880,503110,Fruit Cup,Snack,2,3.46,6.92
5881,503110,Avocado Toast,Food,1,7.29,7.29
5882,503110,Turkey Sandwich,Food,1,8.48,8.48
5883,503111,Cold Brew,Beverage,2,4.66,9.32
5884,503112,Cappuccino,Beverage,1,4.15,4.15
5885,503112,Blueberry Muffin,Bakery,1,3.69,3.69
5886,503112,Espresso,Beverage,1,2.92,2.92
5887,503113,Avocado Toast,Food,1,7.5,7.5
5888,503114,Cold Brew,Beverage,2,4.71,9.42
5889,503114,Avocado Toast,Food,2,7.31,14.62
5890,503115,Latte,Beverage,1,4.42,4.42
5891,503115,Cold Brew,Beverage,1,4.73,4.73
5892,503115,Veggie Wrap,Food,1,7.7,7.7
5893,503116,Cappuccino,Beverage,2,4.22,8.44
5894,503116,Fruit Cup,Snack,1,3.41,3.41
5895,503116,Cold Brew,Beverage,1,4.73,4.73
5896,503117,Fruit Cup,Snack,1,3.49,3.49
5897,503117,Avocado Toast,Food,1,7.4,7.4
5898,503118,Bagel with Cream Cheese,Bakery,1,3.9,3.9
5899,503119,Avocado Toast,Food,2,7.32,14.64
5900,503119,Turkey Sandwich,Food,1,8.25,8.25
5901,503119,Latte,Beverage,1,4.49,4.49
5902,503120,Chocolate Chip Cookie,Bakery,2,2.49,4.98
5903,503120,Bagel with Cream Cheese,Bakery,1,3.97,3.97
5904,503121,Croissant,Bakery,1,3.21,3.21
5905,503121,Turkey Sandwich,Food,1,8.41,8.41
5906,503121,Espresso,Beverage,1,2.97,2.97
5907,503121,Cold Brew,Beverage,1,4.66,4.66
5908,503122,Espresso,Beverage,1,2.96,2.96
5909,503123,Chocolate Chip Cookie,Bakery,1,2.45,2.45
5910,503124,Chocolate Chip Cookie,Bakery,1,2.43,2.43
5911,503125,Chocolate Chip Cookie,Bakery,1,2.43,2.43
5912,503126,Espresso,Beverage,1,3.0,3.0
5913,503126,Iced Tea,Beverage,1,3.45,3.45
5914,503126,Granola Bar,Snack,1,2.73,2.73
5915,503126,Blueberry Muffin,Bakery,1,3.74,3.74
5916,503127,Iced Tea,Beverage,1,3.42,3.42
5917,503127,Latte,Beverage,2,4.38,8.76
5918,503128,Avocado Toast,Food,1,7.31,7.31
5919,503129,Cappuccino,Beverage,1,4.14,4.14
5920,503130,Cappuccino,Beverage,2,4.24,8.48
5921,503131,Iced Tea,Beverage,1,3.43,3.43
5922,503131,Avocado Toast,Food,1,7.36,7.36
5923,503132,Latte,Beverage,1,4.49,4.49
5924,503132,Turkey Sandwich,Food,1,8.37,8.37
5925,503132,Espresso,Beverage,1,2.98,2.98
5926,503133,Iced Tea,Beverage,1,3.49,3.49
5927,503133,Chocolate Chip Cookie,Bakery,2,2.47,4.94
5928,503134,Cold Brew,Beverage,1,4.67,4.67
5929,503135,Veggie Wrap,Food,1,7.71,7.71
5930,503136,Turkey Sandwich,Food,1,8.36,8.36
5931,503136,Cappuccino,Beverage,1,4.13,4.13
5932,503137,Fruit Cup,Snack,1,3.46,3.46
5933,503137,Espresso,Beverage,1,2.98,2.98
5934,503137,Iced Tea,Beverage,2,3.42,6.84
5935,503138,Cappuccino,Beverage,2,4.12,8.24
5936,503139,Latte,Beverage,1,4.46,4.46
5937,503140,Latte,Beverage,1,4.43,4.43
5938,503140,Veggie Wrap,Food,1,7.61,7.61
5939,503141,Croissant,Bakery,2,3.18,6.36
5940,503141,Fruit Cup,Snack,1,3.48,3.48
5941,503142,Latte,Beverage,1,4.4,4.4
5942,503143,Avocado Toast,Food,1,7.37,7.37
5943,503143,Croissant,Bakery,1,3.16,3.16
5944,503143,Cold Brew,Beverage,1,4.66,4.66
5945,503144,Cold Brew,Beverage,2,4.64,9.28
5946,503144,Fruit Cup,Snack,1,3.46,3.46
5947,503144,Veggie Wrap,Food,1,7.66,7.66
5948,503145,Chocolate Chip Cookie,Bakery,1,2.47,2.47
5949,503145,Iced Tea,Beverage,1,3.42,3.42
5950,503145,Caesar Salad,Food,1,8.06,8.06
5951,503146,Chocolate Chip Cookie,Bakery,1,2.43,2.43
5952,503147,Blueberry Muffin,Bakery,1,3.65,3.65
5953,503148,Caesar Salad,Food,1,8.03,8.03
5954,503148,Granola Bar,Snack,1,2.68,2.68
5955,503148,Croissant,Bakery,1,3.21,3.21
5956,503148,Fruit Cup,Snack,1,3.5,3.5
5957,503149,Veggie Wrap,Food,1,7.56,7.56
5958,503150,Cappuccino,Beverage,1,4.17,4.17
5959,503150,Espresso,Beverage,2,2.97,5.94
5960,503151,Croissant,Bakery,1,3.17,3.17
5961,503151,Caesar Salad,Food,1,8.04,8.04
5962,503152,Espresso,Beverage,1,2.96,2.96
5963,503152,Iced Tea,Beverage,1,3.44,3.44
5964,503153,Espresso,Beverage,1,2.98,2.98
5965,503153,Veggie Wrap,Food,1,7.62,7.62
5966,503154,Espresso,Beverage,2,2.99,5.98
5967,503154,Turkey Sandwich,Food,2,8.43,16.86
5968,503154,Caesar Salad,Food,2,8.01,16.02
5969,503155,Latte,Beverage,1,4.47,4.47
5970,503156,Caesar Salad,Food,1,8.09,8.09
5971,503156,Veggie Wrap,Food,1,7.71,7.71
5972,503156,Chocolate Chip Cookie,Bakery,1,2.5,2.5
5973,503156,Bagel with Cream Cheese,Bakery,1,3.96,3.96
5974,503157,Chocolate Chip Cookie,Bakery,2,2.45,4.9
5975,503157,Croissant,Bakery,2,3.16,6.32
5976,503157,Fruit Cup,Snack,1,3.44,3.44
5977,503158,Veggie Wrap,Food,1,7.56,7.56
5978,503159,Caesar Salad,Food,1,8.23,8.23
5979,503160,Turkey Sandwich,Food,1,8.39,8.39
5980,503160,Granola Bar,Snack,1,2.72,2.72
5981,503160,Blueberry Muffin,Bakery,1,3.7,3.7
5982,503161,Veggie Wrap,Food,1,7.64,7.64
5983,503162,Croissant,Bakery,2,3.22,6.44
5984,503163,Avocado Toast,Food,1,7.49,7.49
5985,503163,Espresso,Beverage,2,3.0,6.0
5986,503163,Caesar Salad,Food,1,8.17,8.17
5987,503164,Bagel with Cream Cheese,Bakery,1,3.98,3.98
5988,503164,Latte,Beverage,1,4.48,4.48
5989,503164,Caesar Salad,Food,2,8.03,16.06
5990,503165,Croissant,Bakery,1,3.21,3.21
5991,503166,Caesar Salad,Food,1,8.15,8.15
5992,503167,Latte,Beverage,1,4.37,4.37
5993,503168,Fruit Cup,Snack,2,3.42,6.84
5994,503168,Cappuccino,Beverage,1,4.2,4.2
5995,503168,Veggie Wrap,Food,1,7.6,7.6
5996,503169,Chocolate Chip Cookie,Bakery,1,2.43,2.43
5997,503169,Bagel with Cream Cheese,Bakery,1,3.93,3.93
5998,503170,Caesar Salad,Food,1,8.13,8.13
5999,503171,Chocolate Chip Cookie,Bakery,2,2.49,4.98
6000,503171,Turkey Sandwich,Food,2,8.28,16.56
6001,503171,Cold Brew,Beverage,2,4.75,9.5
6002,503172,Espresso,Beverage,1,2.94,2.94
6003,503173,Caesar Salad,Food,1,8.12,8.12
6004,503174,Croissant,Bakery,2,3.22,6.44
6005,503175,Cold Brew,Beverage,1,4.74,4.74
6006,503175,Croissant,Bakery,1,3.19,3.19
6007,503176,Veggie Wrap,Food,1,7.61,7.61
6008,503176,Latte,Beverage,1,4.43,4.43
6009,503176,Iced Tea,Beverage,1,3.45,3.45
6010,503177,Fruit Cup,Snack,1,3.44,3.44
6011,503178,Turkey Sandwich,Food,1,8.25,8.25
6012,503178,Cold Brew,Beverage,1,4.63,4.63
6013,503179,Blueberry Muffin,Bakery,1,3.67,3.67
6014,503179,Fruit Cup,Snack,1,3.42,3.42
6015,503179,Chocolate Chip Cookie,Bakery,1,2.46,2.46
6016,503180,Blueberry Muffin,Bakery,1,3.65,3.65
6017,503181,Croissant,Bakery,2,3.23,6.46
6018,503182,Granola Bar,Snack,1,2.69,2.69
6019,503182,Turkey Sandwich,Food,1,8.31,8.31
6020,503183,Latte,Beverage,1,4.37,4.37
6021,503183,Caesar Salad,Food,1,8.14,8.14
6022,503183,Granola Bar,Snack,1,2.68,2.68
6023,503184,Bagel with Cream Cheese,Bakery,1,3.91,3.91
6024,503184,Iced Tea,Beverage,1,3.47,3.47
6025,503184,Caesar Salad,Food,1,8.16,8.16
6026,503185,Blueberry Muffin,Bakery,2,3.73,7.46
6027,503185,Chocolate Chip Cookie,Bakery,1,2.48,2.48
6028,503185,Caesar Salad,Food,1,8.1,8.1
6029,503185,Cold Brew,Beverage,1,4.65,4.65
6030,503186,Bagel with Cream Cheese,Bakery,2,3.91,7.82
6031,503187,Turkey Sandwich,Food,1,8.3,8.3
6032,503188,Caesar Salad,Food,1,8.01,8.01
6033,503188,Croissant,Bakery,2,3.23,6.46
6034,503189,Espresso,Beverage,1,2.94,2.94
6035,503190,Veggie Wrap,Food,1,7.58,7.58
6036,503190,Iced Tea,Beverage,1,3.41,3.41
6037,503190,Avocado Toast,Food,2,7.4,14.8
6038,503190,Fruit Cup,Snack,1,3.47,3.47
6039,503191,Cold Brew,Beverage,1,4.62,4.62
6040,503192,Avocado Toast,Food,1,7.37,7.37
6041,503193,Avocado Toast,Food,1,7.41,7.41
6042,503194,Bagel with Cream Cheese,Bakery,1,3.92,3.92
6043,503195,Blueberry Muffin,Bakery,1,3.72,3.72
6044,503196,Croissant,Bakery,1,3.18,3.18
6045,503196,Cold Brew,Beverage,1,4.61,4.61
6046,503197,Espresso,Beverage,1,2.95,2.95
6047,503198,Avocado Toast,Food,1,7.41,7.41
6048,503199,Cold Brew,Beverage,1,4.72,4.72
6049,503199,Iced Tea,Beverage,1,3.45,3.45
6050,503200,Espresso,Beverage,1,2.93,2.93
6051,503201,Croissant,Bakery,1,3.15,3.15
6052,503201,Bagel with Cream Cheese,Bakery,1,3.91,3.91
6053,503202,Latte,Beverage,2,4.43,8.86
6054,503203,Croissant,Bakery,1,3.2,3.2
6055,503203,Fruit Cup,Snack,1,3.44,3.44
6056,503204,Espresso,Beverage,2,2.95,5.9
6057,503204,Blueberry Muffin,Bakery,1,3.74,3.74
6058,503205,Latte,Beverage,1,4.5,4.5
6059,503206,Croissant,Bakery,1,3.2,3.2
6060,503206,Turkey Sandwich,Food,1,8.29,8.29
6061,503207,Fruit Cup,Snack,2,3.49,6.98
6062,503207,Cappuccino,Beverage,1,4.17,4.17
6063,503207,Veggie Wrap,Food,1,7.52,7.52
6064,503208,Blueberry Muffin,Bakery,2,3.71,7.42
6065,503209,Granola Bar,Snack,1,2.72,2.72
6066,503210,Espresso,Beverage,2,2.92,5.84
6067,503211,Bagel with Cream Cheese,Bakery,2,3.9,7.8
6068,503211,Fruit Cup,Snack,2,3.45,6.9
6069,503212,Fruit Cup,Snack,1,3.47,3.47
6070,503212,Granola Bar,Snack,1,2.74,2.74
6071,503212,Caesar Salad,Food,1,8.23,8.23
6072,503213,Avocado Toast,Food,1,7.37,7.37
6073,503214,Croissant,Bakery,1,3.19,3.19
6074,503215,Blueberry Muffin,Bakery,1,3.74,3.74
6075,503215,Cold Brew,Beverage,1,4.63,4.63
6076,503216,Caesar Salad,Food,2,8.1,16.2
6077,503216,Veggie Wrap,Food,2,7.7,15.4
6078,503217,Cold Brew,Beverage,1,4.64,4.64
6079,503217,Iced Tea,Beverage,2,3.47,6.94
6080,503218,Caesar Salad,Food,1,8.19,8.19
6081,503218,Cold Brew,Beverage,1,4.66,4.66
6082,503218,Latte,Beverage,2,4.5,9.0
6083,503219,Cold Brew,Beverage,1,4.65,4.65
6084,503219,Fruit Cup,Snack,1,3.47,3.47
6085,503219,Turkey Sandwich,Food,1,8.35,8.35
6086,503220,Bagel with Cream Cheese,Bakery,1,3.89,3.89
6087,503221,Fruit Cup,Snack,1,3.46,3.46
6088,503221,Granola Bar,Snack,1,2.7,2.7
6089,503221,Caesar Salad,Food,1,8.04,8.04
6090,503222,Chocolate Chip Cookie,Bakery,1,2.48,2.48
6091,503223,Turkey Sandwich,Food,1,8.45,8.45
6092,503224,Blueberry Muffin,Bakery,1,3.66,3.66
6093,503225,Granola Bar,Snack,1,2.71,2.71
6094,503226,Avocado Toast,Food,1,7.46,7.46
6095,503226,Espresso,Beverage,1,2.93,2.93
6096,503226,Cold Brew,Beverage,1,4.66,4.66
6097,503226,Veggie Wrap,Food,1,7.69,7.69
6098,503227,Veggie Wrap,Food,1,7.53,7.53
6099,503228,Iced Tea,Beverage,1,3.48,3.48
6100,503228,Chocolate Chip Cookie,Bakery,1,2.44,2.44
6101,503229,Veggie Wrap,Food,1,7.53,7.53
6102,503230,Veggie Wrap,Food,1,7.59,7.59
6103,503231,Croissant,Bakery,1,3.23,3.23
6104,503231,Latte,Beverage,1,4.4,4.4
6105,503231,Bagel with Cream Cheese,Bakery,2,3.93,7.86
6106,503232,Latte,Beverage,1,4.45,4.45
6107,503232,Turkey Sandwich,Food,2,8.27,16.54
6108,503233,Chocolate Chip Cookie,Bakery,1,2.5,2.5
6109,503233,Blueberry Muffin,Bakery,1,3.73,3.73
6110,503234,Croissant,Bakery,1,3.16,3.16
6111,503235,Avocado Toast,Food,1,7.42,7.42
6112,503235,Latte,Beverage,1,4.45,4.45
6113,503235,Chocolate Chip Cookie,Bakery,1,2.49,2.49
6114,503235,Veggie Wrap,Food,1,7.58,7.58
6115,503236,Iced Tea,Beverage,1,3.4,3.4
6116,503237,Bagel with Cream Cheese,Bakery,1,3.92,3.92
6117,503237,Turkey Sandwich,Food,1,8.26,8.26
6118,503237,Avocado Toast,Food,1,7.48,7.48
6119,503238,Cold Brew,Beverage,1,4.63,4.63
6120,503238,Chocolate Chip Cookie,Bakery,1,2.47,2.47
6121,503239,Latte,Beverage,2,4.46,8.92
6122,503240,Latte,Beverage,1,4.44,4.44
6123,503240,Veggie Wrap,Food,1,7.58,7.58
6124,503240,Cold Brew,Beverage,1,4.61,4.61
6125,503241,Avocado Toast,Food,1,7.3,7.3
6126,503241,Espresso,Beverage,1,2.99,2.99
6127,503241,Latte,Beverage,1,4.47,4.47
6128,503242,Turkey Sandwich,Food,2,8.5,17.0
6129,503242,Fruit Cup,Snack,1,3.49,3.49
6130,503242,Blueberry Muffin,Bakery,1,3.68,3.68
6131,503243,Latte,Beverage,1,4.48,4.48
6132,503243,Cappuccino,Beverage,2,4.18,8.36
