order_id,order_date,order_timestamp,store_location,region,customer_id,payment_method,order_total
502476,2026-04-23,2026-04-23 08:45:00,Riverside,South,383,Cash,15.34
502477,2026-04-23,2026-04-23 18:43:00,Airport Kiosk,West,817,Credit Card,18.79
502478,2026-04-23,2026-04-23 07:19:00,Airport Kiosk,West,687,Credit Card,21.14
502479,2026-04-23,2026-04-23 17:06:00,Uptown Mall,East,29,Debit Card,16.11
502480,2026-04-23,2026-04-23 09:15:00,Harbor Point,South,887,Credit Card,3.47
502481,2026-04-23,2026-04-23 11:04:00,Uptown Mall,East,765,Credit Card,17.62
502482,2026-04-23,2026-04-23 12:52:00,Uptown Mall,East,216,Cash,9.3
502483,2026-04-23,2026-04-23 17:45:00,Downtown,North,660,Credit Card,13.69
502484,2026-04-23,2026-04-23 08:18:00,Downtown,North,501,Credit Card,26.49
502485,2026-04-23,2026-04-23 08:02:00,Airport Kiosk,West,660,Debit Card,21.65
502486,2026-04-23,2026-04-23 18:02:00,Harbor Point,South,187,Cash,4.21
502487,2026-04-23,2026-04-23 08:19:00,Harbor Point,South,597,Credit Card,2.69
502488,2026-04-23,2026-04-23 08:33:00,Airport Kiosk,West,596,Credit Card,6.84
502489,2026-04-23,2026-04-23 17:51:00,Harbor Point,South,39,Debit Card,3.49
502490,2026-04-23,2026-04-23 16:53:00,Uptown Mall,East,473,Mobile Pay,7.35
502491,2026-04-23,2026-04-23 11:16:00,Downtown,North,537,Mobile Pay,2.75
502492,2026-04-24,2026-04-24 15:40:00,Downtown,North,605,Debit Card,2.74
502493,2026-04-24,2026-04-24 16:37:00,Downtown,North,542,Cash,2.48
502494,2026-04-24,2026-04-24 07:00:00,Downtown,North,691,Cash,7.83
502495,2026-04-24,2026-04-24 09:41:00,Downtown,North,559,Debit Card,3.46
502496,2026-04-24,2026-04-24 16:31:00,Harbor Point,South,480,Mobile Pay,8.59
502497,2026-04-24,2026-04-24 09:39:00,Airport Kiosk,West,853,Mobile Pay,12.81
502498,2026-04-24,2026-04-24 15:48:00,Uptown Mall,East,786,Cash,7.52
502499,2026-04-24,2026-04-24 08:06:00,Harbor Point,South,436,Debit Card,8.09
502500,2026-04-24,2026-04-24 17:23:00,Harbor Point,South,281,Debit Card,31.38
502501,2026-04-24,2026-04-24 17:20:00,Downtown,North,711,Credit Card,15.43
502502,2026-04-24,2026-04-24 08:15:00,Riverside,South,100,Credit Card,3.16
502503,2026-04-24,2026-04-24 08:01:00,Airport Kiosk,West,385,Mobile Pay,6.15
502504,2026-04-24,2026-04-24 12:35:00,Airport Kiosk,West,668,Cash,3.96
502505,2026-04-24,2026-04-24 15:47:00,Airport Kiosk,West,374,Credit Card,7.0
502506,2026-04-24,2026-04-24 14:40:00,Harbor Point,South,51,Credit Card,4.64
502507,2026-04-24,2026-04-24 14:16:00,Uptown Mall,East,237,Mobile Pay,4.65
502508,2026-04-24,2026-04-24 07:41:00,Airport Kiosk,West,315,Cash,16.22
502509,2026-04-24,2026-04-24 13:35:00,Downtown,North,559,Mobile Pay,18.83
502510,2026-04-24,2026-04-24 15:29:00,Harbor Point,South,238,Credit Card,18.08
502511,2026-04-24,2026-04-24 11:16:00,Downtown,North,204,Credit Card,7.88
502512,2026-04-24,2026-04-24 14:15:00,Harbor Point,South,556,Credit Card,2.96
502513,2026-04-24,2026-04-24 11:17:00,Downtown,North,893,Cash,10.46
502514,2026-04-24,2026-04-24 09:41:00,Riverside,South,391,Credit Card,8.38
502515,2026-04-24,2026-04-24 07:54:00,Harbor Point,South,212,Debit Card,7.39
502516,2026-04-24,2026-04-24 18:25:00,Harbor Point,South,557,Debit Card,8.17
502517,2026-04-24,2026-04-24 10:04:00,Uptown Mall,East,678,Credit Card,8.6
502518,2026-04-24,2026-04-24 14:36:00,Airport Kiosk,West,508,Mobile Pay,4.21
502519,2026-04-24,2026-04-24 17:38:00,Airport Kiosk,West,449,Credit Card,9.33
502520,2026-04-25,2026-04-25 09:21:00,Uptown Mall,East,494,Credit Card,4.64
502521,2026-04-25,2026-04-25 07:48:00,Airport Kiosk,West,230,Credit Card,3.43
502522,2026-04-25,2026-04-25 13:00:00,Harbor Point,South,22,Cash,14.74
502523,2026-04-25,2026-04-25 13:05:00,Harbor Point,South,676,Cash,3.95
502524,2026-04-25,2026-04-25 12:04:00,Uptown Mall,East,211,Cash,11.57
502525,2026-04-25,2026-04-25 08:09:00,Riverside,South,38,Credit Card,12.19
502526,2026-04-25,2026-04-25 13:05:00,Riverside,South,617,Mobile Pay,14.27
502527,2026-04-25,2026-04-25 14:01:00,Downtown,North,264,Debit Card,11.5
502528,2026-04-25,2026-04-25 17:48:00,Airport Kiosk,West,192,Credit Card,11.94
502529,2026-04-25,2026-04-25 14:01:00,Riverside,South,871,Mobile Pay,7.88
502530,2026-04-25,2026-04-25 12:26:00,Uptown Mall,East,61,Debit Card,14.82
502531,2026-04-25,2026-04-25 09:34:00,Downtown,North,616,Debit Card,18.39
502532,2026-04-25,2026-04-25 11:10:00,Airport Kiosk,West,222,Cash,21.4
502533,2026-04-25,2026-04-25 08:12:00,Downtown,North,158,Mobile Pay,4.86
502534,2026-04-25,2026-04-25 08:50:00,Riverside,South,783,Mobile Pay,15.56
502535,2026-04-25,2026-04-25 08:04:00,Harbor Point,South,433,Debit Card,4.47
502536,2026-04-25,2026-04-25 12:24:00,Downtown,North,70,Credit Card,11.41
502537,2026-04-25,2026-04-25 16:34:00,Riverside,South,77,Cash,15.42
502538,2026-04-25,2026-04-25 13:15:00,Airport Kiosk,West,36,Debit Card,11.24
502539,2026-04-25,2026-04-25 08:24:00,Riverside,South,811,Mobile Pay,9.54
502540,2026-04-25,2026-04-25 13:36:00,Downtown,North,364,Mobile Pay,4.4
502541,2026-04-25,2026-04-25 14:50:00,Riverside,South,268,Debit Card,4.44
502542,2026-04-25,2026-04-25 07:53:00,Riverside,South,872,Debit Card,2.75
502543,2026-04-25,2026-04-25 18:26:00,Airport Kiosk,West,776,Credit Card,4.62
502544,2026-04-25,2026-04-25 08:30:00,Uptown Mall,East,167,Debit Card,16.44
502545,2026-04-25,2026-04-25 14:08:00,Riverside,South,117,Credit Card,3.65
502546,2026-04-25,2026-04-25 09:10:00,Downtown,North,850,Debit Card,8.16
502547,2026-04-26,2026-04-26 14:51:00,Riverside,South,541,Credit Card,3.49
502548,2026-04-26,2026-04-26 08:42:00,Riverside,South,352,Cash,16.54
502549,2026-04-26,2026-04-26 07:07:00,Riverside,South,678,Debit Card,4.16
502550,2026-04-26,2026-04-26 09:04:00,Riverside,South,560,Credit Card,4.18
502551,2026-04-26,2026-04-26 15:51:00,Airport Kiosk,West,643,Credit Card,22.67
502552,2026-04-26,2026-04-26 15:29:00,Downtown,North,357,Mobile Pay,4.47
502553,2026-04-26,2026-04-26 12:48:00,Harbor Point,South,55,Mobile Pay,14.79
502554,2026-04-26,2026-04-26 10:08:00,Downtown,North,714,Debit Card,20.06
502555,2026-04-26,2026-04-26 17:26:00,Downtown,North,43,Cash,4.71
502556,2026-04-26,2026-04-26 10:23:00,Harbor Point,South,276,Debit Card,3.16
502557,2026-04-26,2026-04-26 11:36:00,Uptown Mall,East,387,Mobile Pay,3.69
502558,2026-04-26,2026-04-26 08:56:00,Harbor Point,South,240,Debit Card,14.25
502559,2026-04-26,2026-04-26 12:11:00,Riverside,South,668,Cash,11.67
502560,2026-04-26,2026-04-26 10:29:00,Downtown,North,789,Mobile Pay,16.32
502561,2026-04-26,2026-04-26 14:52:00,Riverside,South,620,Credit Card,11.04
502562,2026-04-26,2026-04-26 09:51:00,Airport Kiosk,West,1,Mobile Pay,14.36
502563,2026-04-26,2026-04-26 12:11:00,Riverside,South,716,Cash,15.1
502564,2026-04-26,2026-04-26 13:29:00,Airport Kiosk,West,816,Debit Card,17.96
502565,2026-04-26,2026-04-26 14:47:00,Airport Kiosk,West,663,Cash,18.85
502566,2026-04-26,2026-04-26 10:44:00,Airport Kiosk,West,795,Cash,2.97
502567,2026-04-26,2026-04-26 08:49:00,Airport Kiosk,West,439,Debit Card,15.38
502568,2026-04-26,2026-04-26 09:31:00,Airport Kiosk,West,854,Credit Card,6.14
502569,2026-04-26,2026-04-26 11:40:00,Uptown Mall,East,198,Credit Card,2.45
502570,2026-04-26,2026-04-26 08:42:00,Downtown,North,638,Credit Card,10.97
502571,2026-04-26,2026-04-26 14:56:00,Airport Kiosk,West,864,Mobile Pay,9.93
502572,2026-04-26,2026-04-26 10:56:00,Harbor Point,South,769,Credit Card,7.5
502573,2026-04-26,2026-04-26 08:53:00,Riverside,South,732,Debit Card,8.25
502574,2026-04-26,2026-04-26 13:57:00,Harbor Point,South,730,Credit Card,15.08
502575,2026-04-27,2026-04-27 09:34:00,Uptown Mall,East,317,Cash,25.68
502576,2026-04-27,2026-04-27 11:18:00,Airport Kiosk,West,319,Cash,2.69
502577,2026-04-27,2026-04-27 10:38:00,Downtown,North,132,Credit Card,7.93
502578,2026-04-27,2026-04-27 09:59:00,Riverside,South,199,Debit Card,3.72
502579,2026-04-27,2026-04-27 09:02:00,Riverside,South,439,Mobile Pay,2.45
502580,2026-04-27,2026-04-27 11:17:00,Harbor Point,South,426,Debit Card,14.37
502581,2026-04-27,2026-04-27 07:33:00,Harbor Point,South,457,Debit Card,22.92
502582,2026-04-27,2026-04-27 08:06:00,Downtown,North,368,Cash,23.6
502583,2026-04-27,2026-04-27 12:55:00,Downtown,North,747,Mobile Pay,3.48
502584,2026-04-27,2026-04-27 09:17:00,Uptown Mall,East,606,Debit Card,5.93
502585,2026-04-27,2026-04-27 07:14:00,Airport Kiosk,West,599,Mobile Pay,11.41
502586,2026-04-27,2026-04-27 07:05:00,Harbor Point,South,483,Mobile Pay,14.85
502587,2026-04-27,2026-04-27 14:16:00,Airport Kiosk,West,642,Cash,8.35
502588,2026-04-27,2026-04-27 13:45:00,Riverside,South,231,Debit Card,10.87
502589,2026-04-27,2026-04-27 13:59:00,Harbor Point,South,573,Cash,18.89
502590,2026-04-27,2026-04-27 13:42:00,Downtown,North,704,Credit Card,6.92
502591,2026-04-27,2026-04-27 11:43:00,Downtown,North,633,Debit Card,2.69
502592,2026-04-27,2026-04-27 10:36:00,Riverside,South,810,Debit Card,9.1
502593,2026-04-27,2026-04-27 08:41:00,Uptown Mall,East,748,Mobile Pay,6.9
502594,2026-04-27,2026-04-27 09:10:00,Airport Kiosk,West,185,Credit Card,5.48
502595,2026-04-27,2026-04-27 10:59:00,Riverside,South,43,Cash,4.67
502596,2026-04-27,2026-04-27 17:49:00,Harbor Point,South,283,Debit Card,11.5
502597,2026-04-27,2026-04-27 07:47:00,Riverside,South,829,Debit Card,4.94
502598,2026-04-27,2026-04-27 09:03:00,Downtown,North,136,Credit Card,3.44
502599,2026-04-27,2026-04-27 07:33:00,Riverside,South,821,Debit Card,15.34
502600,2026-04-27,2026-04-27 17:18:00,Uptown Mall,East,878,Debit Card,5.98
502601,2026-04-27,2026-04-27 15:54:00,Uptown Mall,East,434,Mobile Pay,17.23
502602,2026-04-27,2026-04-27 08:43:00,Riverside,South,390,Cash,3.41
502603,2026-04-27,2026-04-27 08:28:00,Harbor Point,South,881,Mobile Pay,6.66
502604,2026-04-28,2026-04-28 09:29:00,Downtown,North,566,Credit Card,7.58
502605,2026-04-28,2026-04-28 17:25:00,Harbor Point,South,401,Credit Card,6.8
502606,2026-04-28,2026-04-28 11:45:00,Downtown,North,137,Mobile Pay,6.85
502607,2026-04-28,2026-04-28 07:46:00,Riverside,South,411,Debit Card,2.47
502608,2026-04-28,2026-04-28 17:00:00,Riverside,South,220,Credit Card,10.33
502609,2026-04-28,2026-04-28 14:59:00,Downtown,North,13,Credit Card,15.06
502610,2026-04-28,2026-04-28 10:39:00,Riverside,South,793,Credit Card,2.47
502611,2026-04-28,2026-04-28 16:20:00,Uptown Mall,East,816,Debit Card,8.18
502612,2026-04-28,2026-04-28 07:59:00,Riverside,South,726,Credit Card,3.41
502613,2026-04-28,2026-04-28 12:52:00,Airport Kiosk,West,58,Credit Card,9.92
502614,2026-04-28,2026-04-28 08:43:00,Downtown,North,496,Credit Card,12.26
502615,2026-04-28,2026-04-28 15:08:00,Riverside,South,659,Cash,4.48
502616,2026-04-28,2026-04-28 11:06:00,Riverside,South,149,Credit Card,16.03
502617,2026-04-28,2026-04-28 09:25:00,Downtown,North,101,Cash,11.56
502618,2026-04-28,2026-04-28 09:23:00,Downtown,North,429,Mobile Pay,4.22
502619,2026-04-28,2026-04-28 15:37:00,Harbor Point,South,727,Debit Card,17.23
502620,2026-04-28,2026-04-28 08:41:00,Airport Kiosk,West,585,Mobile Pay,9.78
502621,2026-04-28,2026-04-28 11:32:00,Uptown Mall,East,160,Cash,8.15
502622,2026-04-28,2026-04-28 14:40:00,Downtown,North,835,Credit Card,4.71
502623,2026-04-28,2026-04-28 12:44:00,Uptown Mall,East,207,Debit Card,9.88
502624,2026-04-29,2026-04-29 08:51:00,Uptown Mall,East,428,Mobile Pay,20.8
502625,2026-04-29,2026-04-29 08:18:00,Airport Kiosk,West,394,Mobile Pay,12.08
502626,2026-04-29,2026-04-29 13:26:00,Airport Kiosk,West,408,Credit Card,4.72
502627,2026-04-29,2026-04-29 18:41:00,Riverside,South,682,Credit Card,35.5
502628,2026-04-29,2026-04-29 13:21:00,Downtown,North,516,Mobile Pay,4.42
502629,2026-04-29,2026-04-29 08:23:00,Riverside,South,714,Credit Card,3.46
502630,2026-04-29,2026-04-29 10:40:00,Riverside,South,69,Mobile Pay,8.82
502631,2026-04-29,2026-04-29 12:25:00,Downtown,North,184,Cash,11.65
502632,2026-04-29,2026-04-29 10:00:00,Harbor Point,South,832,Mobile Pay,9.88
502633,2026-04-29,2026-04-29 09:04:00,Harbor Point,South,621,Credit Card,20.07
502634,2026-04-29,2026-04-29 09:58:00,Harbor Point,South,581,Debit Card,7.84
502635,2026-04-29,2026-04-29 07:04:00,Riverside,South,819,Credit Card,5.84
502636,2026-04-29,2026-04-29 12:20:00,Downtown,North,545,Cash,3.42
502637,2026-04-30,2026-04-30 13:33:00,Uptown Mall,East,434,Cash,7.57
502638,2026-04-30,2026-04-30 08:18:00,Airport Kiosk,West,443,Debit Card,5.98
502639,2026-04-30,2026-04-30 18:55:00,Harbor Point,South,265,Mobile Pay,21.71
502640,2026-04-30,2026-04-30 17:40:00,Downtown,North,235,Debit Card,3.75
502641,2026-04-30,2026-04-30 11:53:00,Airport Kiosk,West,620,Debit Card,23.93
502642,2026-04-30,2026-04-30 14:23:00,Airport Kiosk,West,236,Credit Card,10.05
502643,2026-04-30,2026-04-30 08:06:00,Uptown Mall,East,839,Debit Card,2.92
502644,2026-04-30,2026-04-30 16:48:00,Riverside,South,434,Credit Card,7.94
502645,2026-04-30,2026-04-30 17:01:00,Uptown Mall,East,163,Credit Card,14.91
502646,2026-04-30,2026-04-30 08:07:00,Downtown,North,106,Credit Card,6.8
502647,2026-04-30,2026-04-30 09:04:00,Riverside,South,855,Debit Card,3.9
502648,2026-04-30,2026-04-30 08:27:00,Riverside,South,304,Debit Card,5.18
502649,2026-04-30,2026-04-30 11:13:00,Riverside,South,299,Debit Card,3.46
502650,2026-04-30,2026-04-30 10:22:00,Riverside,South,26,Mobile Pay,3.43
502651,2026-04-30,2026-04-30 13:53:00,Uptown Mall,East,154,Credit Card,20.27
502652,2026-04-30,2026-04-30 12:05:00,Harbor Point,South,785,Credit Card,11.02
502653,2026-04-30,2026-04-30 12:05:00,Uptown Mall,East,845,Credit Card,16.81
502654,2026-04-30,2026-04-30 12:27:00,Uptown Mall,East,781,Credit Card,7.81
502655,2026-04-30,2026-04-30 18:17:00,Downtown,North,379,Cash,14.6
502656,2026-04-30,2026-04-30 09:36:00,Downtown,North,342,Credit Card,13.85
502657,2026-04-30,2026-04-30 08:53:00,Uptown Mall,East,641,Cash,7.48
502658,2026-04-30,2026-04-30 11:29:00,Airport Kiosk,West,131,Mobile Pay,26.95
502659,2026-04-30,2026-04-30 09:25:00,Airport Kiosk,West,299,Credit Card,3.24
502660,2026-04-30,2026-04-30 14:52:00,Uptown Mall,East,515,Credit Card,9.12
502661,2026-04-30,2026-04-30 18:58:00,Downtown,North,275,Credit Card,4.66
502662,2026-04-30,2026-04-30 08:54:00,Downtown,North,49,Cash,3.92
502663,2026-04-30,2026-04-30 10:36:00,Harbor Point,South,778,Debit Card,12.66
502664,2026-04-30,2026-04-30 13:59:00,Riverside,South,490,Credit Card,2.94
502665,2026-05-01,2026-05-01 13:51:00,Uptown Mall,East,802,Cash,7.31
502666,2026-05-01,2026-05-01 09:28:00,Downtown,North,347,Cash,19.79
502667,2026-05-01,2026-05-01 12:31:00,Airport Kiosk,West,34,Debit Card,2.93
502668,2026-05-01,2026-05-01 12:51:00,Harbor Point,South,62,Credit Card,3.17
502669,2026-05-01,2026-05-01 15:32:00,Downtown,North,703,Cash,24.63
502670,2026-05-01,2026-05-01 13:15:00,Riverside,South,893,Credit Card,23.42
502671,2026-05-01,2026-05-01 07:34:00,Uptown Mall,East,751,Debit Card,34.52
502672,2026-05-01,2026-05-01 10:30:00,Riverside,South,654,Credit Card,18.26
502673,2026-05-01,2026-05-01 13:17:00,Downtown,North,55,Credit Card,26.28
502674,2026-05-01,2026-05-01 11:04:00,Airport Kiosk,West,581,Mobile Pay,8.94
502675,2026-05-01,2026-05-01 11:47:00,Harbor Point,South,132,Debit Card,4.24
502676,2026-05-01,2026-05-01 08:34:00,Uptown Mall,East,694,Mobile Pay,3.4
502677,2026-05-01,2026-05-01 09:39:00,Airport Kiosk,West,29,Cash,3.41
502678,2026-05-01,2026-05-01 13:26:00,Riverside,South,374,Mobile Pay,12.51
502679,2026-05-02,2026-05-02 09:23:00,Downtown,North,5,Cash,7.48
502680,2026-05-02,2026-05-02 14:35:00,Harbor Point,South,207,Debit Card,3.21
502681,2026-05-02,2026-05-02 15:44:00,Airport Kiosk,West,35,Mobile Pay,15.1
502682,2026-05-02,2026-05-02 10:06:00,Harbor Point,South,412,Cash,6.63
502683,2026-05-02,2026-05-02 08:43:00,Harbor Point,South,555,Credit Card,8.49
502684,2026-05-02,2026-05-02 12:12:00,Uptown Mall,East,225,Cash,4.92
502685,2026-05-02,2026-05-02 10:16:00,Harbor Point,South,78,Credit Card,18.37
502686,2026-05-02,2026-05-02 13:17:00,Harbor Point,South,396,Credit Card,4.18
502687,2026-05-02,2026-05-02 13:09:00,Uptown Mall,East,821,Debit Card,8.48
502688,2026-05-02,2026-05-02 15:13:00,Airport Kiosk,West,202,Credit Card,5.95
502689,2026-05-02,2026-05-02 09:44:00,Downtown,North,839,Credit Card,8.04
502690,2026-05-02,2026-05-02 18:03:00,Uptown Mall,East,536,Credit Card,4.4
502691,2026-05-02,2026-05-02 17:46:00,Airport Kiosk,West,762,Credit Card,8.15
502692,2026-05-02,2026-05-02 13:39:00,Uptown Mall,East,419,Credit Card,7.58
502693,2026-05-02,2026-05-02 09:56:00,Harbor Point,South,154,Debit Card,16.58
502694,2026-05-02,2026-05-02 08:07:00,Riverside,South,456,Debit Card,20.74
502695,2026-05-02,2026-05-02 07:35:00,Airport Kiosk,West,541,Credit Card,6.94
502696,2026-05-02,2026-05-02 15:11:00,Uptown Mall,East,751,Mobile Pay,13.93
502697,2026-05-02,2026-05-02 10:19:00,Airport Kiosk,West,518,Debit Card,3.68
502698,2026-05-02,2026-05-02 10:01:00,Harbor Point,South,872,Cash,15.35
502699,2026-05-02,2026-05-02 08:08:00,Downtown,North,278,Credit Card,21.22
502700,2026-05-02,2026-05-02 09:45:00,Uptown Mall,East,271,Credit Card,5.5
502701,2026-05-02,2026-05-02 16:19:00,Riverside,South,416,Credit Card,12.47
502702,2026-05-02,2026-05-02 10:10:00,Riverside,South,36,Cash,16.11
502703,2026-05-02,2026-05-02 12:51:00,Uptown Mall,East,799,Credit Card,13.46
502704,2026-05-02,2026-05-02 16:16:00,Riverside,South,656,Credit Card,6.91
502705,2026-05-02,2026-05-02 07:15:00,Uptown Mall,East,886,Debit Card,15.57
502706,2026-05-02,2026-05-02 10:20:00,Uptown Mall,East,879,Debit Card,9.9
502707,2026-05-02,2026-05-02 13:54:00,Downtown,North,861,Credit Card,21.19
502708,2026-05-02,2026-05-02 13:50:00,Harbor Point,South,786,Credit Card,8.4
502709,2026-05-02,2026-05-02 08:21:00,Uptown Mall,East,410,Mobile Pay,19.48
502710,2026-05-02,2026-05-02 09:30:00,Uptown Mall,East,324,Credit Card,14.99
502711,2026-05-02,2026-05-02 17:23:00,Uptown Mall,East,382,Credit Card,13.38
502712,2026-05-02,2026-05-02 11:05:00,Downtown,North,508,Credit Card,11.9
502713,2026-05-02,2026-05-02 10:11:00,Harbor Point,South,586,Credit Card,2.43
502714,2026-05-02,2026-05-02 18:26:00,Riverside,South,273,Debit Card,8.88
502715,2026-05-02,2026-05-02 16:58:00,Downtown,North,751,Cash,7.42
502716,2026-05-02,2026-05-02 11:40:00,Riverside,South,100,Credit Card,7.69
502717,2026-05-02,2026-05-02 18:07:00,Riverside,South,384,Debit Card,7.2
502718,2026-05-03,2026-05-03 10:46:00,Harbor Point,South,245,Debit Card,10.74
502719,2026-05-03,2026-05-03 08:20:00,Uptown Mall,East,147,Mobile Pay,3.18
502720,2026-05-03,2026-05-03 09:46:00,Riverside,South,307,Credit Card,15.99
502721,2026-05-03,2026-05-03 17:15:00,Harbor Point,South,442,Credit Card,19.82
502722,2026-05-03,2026-05-03 07:45:00,Harbor Point,South,485,Debit Card,7.62
502723,2026-05-03,2026-05-03 09:10:00,Harbor Point,South,395,Cash,5.9
502724,2026-05-03,2026-05-03 17:35:00,Uptown Mall,East,62,Debit Card,7.64
502725,2026-05-03,2026-05-03 11:52:00,Harbor Point,South,559,Credit Card,8.2
502726,2026-05-03,2026-05-03 12:26:00,Uptown Mall,East,417,Mobile Pay,8.1
502727,2026-05-03,2026-05-03 11:46:00,Riverside,South,52,Mobile Pay,7.57
502728,2026-05-03,2026-05-03 09:54:00,Riverside,South,137,Debit Card,6.18
502729,2026-05-03,2026-05-03 09:34:00,Harbor Point,South,863,Credit Card,15.43
502730,2026-05-03,2026-05-03 09:37:00,Airport Kiosk,West,877,Mobile Pay,8.05
502731,2026-05-03,2026-05-03 13:17:00,Riverside,South,608,Credit Card,3.88
502732,2026-05-03,2026-05-03 13:25:00,Downtown,North,627,Credit Card,15.58
502733,2026-05-03,2026-05-03 15:49:00,Downtown,North,691,Debit Card,11.04
502734,2026-05-03,2026-05-03 13:53:00,Uptown Mall,East,627,Mobile Pay,3.98
502735,2026-05-03,2026-05-03 14:09:00,Riverside,South,459,Cash,2.44
502736,2026-05-03,2026-05-03 09:35:00,Harbor Point,South,763,Debit Card,15.88
502737,2026-05-03,2026-05-03 17:40:00,Harbor Point,South,886,Cash,4.18
502738,2026-05-03,2026-05-03 09:23:00,Riverside,South,707,Credit Card,3.99
502739,2026-05-03,2026-05-03 08:27:00,Downtown,North,884,Cash,3.7
502740,2026-05-03,2026-05-03 07:36:00,Downtown,North,403,Credit Card,3.42
502741,2026-05-03,2026-05-03 09:38:00,Riverside,South,253,Mobile Pay,7.65
502742,2026-05-03,2026-05-03 12:26:00,Downtown,North,435,Mobile Pay,8.21
502743,2026-05-03,2026-05-03 15:12:00,Uptown Mall,East,768,Debit Card,14.95
502744,2026-05-03,2026-05-03 12:51:00,Airport Kiosk,West,746,Cash,3.19
502745,2026-05-03,2026-05-03 12:06:00,Airport Kiosk,West,426,Mobile Pay,6.15
502746,2026-05-03,2026-05-03 08:57:00,Downtown,North,843,Mobile Pay,4.66
502747,2026-05-03,2026-05-03 18:37:00,Riverside,South,67,Cash,6.82
502748,2026-05-03,2026-05-03 08:32:00,Uptown Mall,East,154,Credit Card,6.19
502749,2026-05-03,2026-05-03 09:14:00,Uptown Mall,East,240,Cash,3.24
502750,2026-05-03,2026-05-03 10:07:00,Riverside,South,29,Mobile Pay,7.15
502751,2026-05-03,2026-05-03 08:48:00,Riverside,South,781,Credit Card,8.36
502752,2026-05-03,2026-05-03 16:22:00,Uptown Mall,East,365,Mobile Pay,8.63
502753,2026-05-03,2026-05-03 12:58:00,Uptown Mall,East,16,Credit Card,9.73
502754,2026-05-03,2026-05-03 09:28:00,Harbor Point,South,387,Debit Card,27.45
502755,2026-05-03,2026-05-03 08:58:00,Downtown,North,788,Credit Card,6.67
502756,2026-05-03,2026-05-03 12:51:00,Uptown Mall,East,500,Credit Card,12.67
502757,2026-05-03,2026-05-03 07:23:00,Uptown Mall,East,213,Credit Card,2.7
502758,2026-05-03,2026-05-03 09:12:00,Riverside,South,104,Cash,6.81
502759,2026-05-04,2026-05-04 09:26:00,Airport Kiosk,West,697,Credit Card,34.18
502760,2026-05-04,2026-05-04 09:17:00,Downtown,North,231,Mobile Pay,13.28
502761,2026-05-04,2026-05-04 11:54:00,Airport Kiosk,West,38,Mobile Pay,8.13
502762,2026-05-04,2026-05-04 15:35:00,Harbor Point,South,511,Debit Card,14.87
502763,2026-05-04,2026-05-04 12:57:00,Airport Kiosk,West,472,Mobile Pay,7.67
502764,2026-05-04,2026-05-04 14:42:00,Downtown,North,551,Credit Card,8.03
502765,2026-05-04,2026-05-04 13:32:00,Downtown,North,181,Mobile Pay,6.62
502766,2026-05-04,2026-05-04 14:47:00,Uptown Mall,East,392,Mobile Pay,3.48
502767,2026-05-04,2026-05-04 14:22:00,Downtown,North,504,Credit Card,29.59
502768,2026-05-04,2026-05-04 07:12:00,Harbor Point,South,84,Credit Card,6.48
502769,2026-05-04,2026-05-04 10:40:00,Airport Kiosk,West,492,Mobile Pay,13.49
502770,2026-05-04,2026-05-04 14:55:00,Riverside,South,673,Mobile Pay,13.65
502771,2026-05-04,2026-05-04 11:57:00,Uptown Mall,East,93,Cash,23.0
502772,2026-05-05,2026-05-05 08:26:00,Riverside,South,678,Cash,5.93
502773,2026-05-05,2026-05-05 13:41:00,Riverside,South,655,Credit Card,2.67
502774,2026-05-05,2026-05-05 18:27:00,Airport Kiosk,West,27,Debit Card,11.61
502775,2026-05-05,2026-05-05 12:03:00,Uptown Mall,East,658,Mobile Pay,19.23
502776,2026-05-05,2026-05-05 12:21:00,Riverside,South,51,Mobile Pay,8.18
502777,2026-05-05,2026-05-05 11:53:00,Uptown Mall,East,26,Credit Card,4.15
502778,2026-05-05,2026-05-05 09:23:00,Airport Kiosk,West,205,Mobile Pay,23.86
502779,2026-05-05,2026-05-05 17:04:00,Airport Kiosk,West,586,Credit Card,3.42
502780,2026-05-05,2026-05-05 12:22:00,Riverside,South,310,Mobile Pay,16.43
502781,2026-05-05,2026-05-05 08:13:00,Riverside,South,59,Credit Card,8.8
502782,2026-05-05,2026-05-05 11:56:00,Harbor Point,South,376,Debit Card,8.33
502783,2026-05-05,2026-05-05 17:54:00,Airport Kiosk,West,728,Credit Card,3.65
502784,2026-05-05,2026-05-05 09:28:00,Harbor Point,South,578,Credit Card,7.55
502785,2026-05-05,2026-05-05 07:41:00,Harbor Point,South,4,Debit Card,3.75
502786,2026-05-05,2026-05-05 08:01:00,Harbor Point,South,823,Mobile Pay,6.43
502787,2026-05-05,2026-05-05 10:39:00,Riverside,South,393,Cash,11.08
502788,2026-05-05,2026-05-05 12:17:00,Airport Kiosk,West,161,Mobile Pay,23.82
502789,2026-05-05,2026-05-05 08:41:00,Riverside,South,213,Debit Card,19.58
502790,2026-05-05,2026-05-05 08:22:00,Harbor Point,South,221,Debit Card,15.46
502791,2026-05-05,2026-05-05 18:33:00,Harbor Point,South,338,Credit Card,3.92
502792,2026-05-06,2026-05-06 18:47:00,Airport Kiosk,West,527,Debit Card,6.61
502793,2026-05-06,2026-05-06 18:21:00,Airport Kiosk,West,636,Mobile Pay,7.69
